"order_id","status","track_number","positions_count","total_price_value","total_price_currency_code","total_price_currency_name","creation_dttm","update_dttm","client_id","client_name","client_birthdate","client_gender","client_phone_number","client_email","client_registration_dttm","client_address_country","client_address_region","client_address_city","client_address_street","client_address_house","client_address_postal_code","pick_up_point_id","point_open_date","point_address_country","point_address_region","point_address_city","point_address_street","point_address_house","point_address_postal_code"
f7bbc8ec390c4362b5c9c38d3bcccfce,CANCELLED,"7342-2652",4,17334,RUB,Российский рубль,2024-02-23 18:25:35.000 +0300,2024-02-27 03:21:13.000 +0300,b80ac59afe8d45fca26fb3faa7a95f8a,Лохвицкая Мирра Александровна,1962-10-13,Ж,+79996245504,MLohvickay20@ya.ru,2023-09-28 21:31:09.000 +0300,Россия,Костромская область,Кострома,Музыкантов,д. 103,"532343",d82838b777fe472fba689a97f81b5e30,2023-10-03,Россия,Владимирская область,г. Владимир,Достоевского,д. 34,"203683"
"2d1ee1d8cf5a4d4184a669bad86eaa20",CANCELLED,"1003-1579",10,41883,RUB,Российский рубль,2024-10-09 11:06:14.000 +0300,2024-10-10 00:12:52.000 +0300,ffc9732b30dd49f182c9cef0d2805301,Островой Сергей,1947-08-23,Ж,+79583397727,SOstrovoi25@yandex.ru,2024-08-03 05:15:55.000 +0300,Россия,Тверская область,Тверь,улица Каменщиков,д. 1,"175100",c3af597366ae42b191399bfed2b02daf,2023-10-08,Россия,Рязанская область,г. Рязань,улица Каменщиков,д. 30,"890701"
"3bb8ec348cf346c2be2889e0d4995c18",FINISHED,"3065-4372",9,35042,RUB,Российский рубль,2024-06-03 21:31:17.000 +0300,2024-06-05 04:17:43.000 +0300,c012c6d6812d430087d11af79744861a,Ганин Алексей,1972-06-23,Ж,+79840878153,,2023-06-12 02:21:50.000 +0300,Россия,Нижегородская область,город Нижний Новгород,улица Каменщиков,дом 166,"183113","7281ddb27b7849908ecd91a8e15d1b60",2023-10-19,Россия,Магаданская область,город Магадан,ул. Достоевского,д. 144,"564633"
b94e80c09c714a889423c004a07ec8ec,CANCELLED,"2286-3243",1,1062,RUB,Российский рубль,2024-04-20 13:59:35.000 +0300,2024-04-23 11:39:45.000 +0300,"34d1c0b946ef45cabddf0524ba9f9c24",Гафт Валентин,1951-10-29,Ж,+79312033568,VGaft95@inbox.ru,2023-10-12 00:51:01.000 +0300,Россия,Рязанская область,г. Рязань,улица Достоевского,дом 51,"933703",b92bcdec35904b078fe11ddc43bdcd51,2023-09-12,Россия,Самарская область,город Самара,ул. Достоевского,"155","661904"
"5eadfeda07124747a998945a96b4ffee",FINISHED,"6531-2135",3,15504,RUB,Российский рубль,2023-07-10 21:52:33.000 +0300,2023-07-14 09:50:12.000 +0300,ae5f5dc02b0e4e6ea936b1dc5e8accfd,Бенедиктов Владимир,1955-07-17,Ж,+79112074394,VBenediktov35@yandex.ru,2023-06-30 12:46:05.000 +0300,Россия,Ивановская область,г. Иваново,Генерала Лизюкова,дом 90,"320215","0d8427ff3fe4411f86e2bbfadae1a70a",2023-04-23,Россия,Владимирская область,Владимир,улица Достоевского,"154","505833"
"0143c8b3d2074edaa1799810c6868350",FINISHED,"9705-4257",6,37631,RUB,Российский рубль,2025-04-05 19:35:16.000 +0300,2025-04-07 15:26:55.000 +0300,"9c0bd8785113458c907f263c04e70a70",Воейков Александр,1981-12-11,М,+79132320328,AVoeikov76@inbox.ru,2023-12-02 02:47:33.000 +0300,Россия,Ивановская область,Иваново,ул. Пушкина,дом 166,"122893","3556a6aa36694589acf895b2be01738e",2024-08-16,Россия,Самарская область,город Самара,улица Генерала Лизюкова,д. 85,"739751"
cb17208f158149a59cdda4b5f93420bd,CANCELLED,"6020-1742",3,27517,RUB,Российский рубль,2024-06-14 11:56:28.000 +0300,2024-06-18 19:24:47.000 +0300,"11c3ec7782dc45f990643df01826385a",Кузьмина-Караваева Елизавета Юрьевна,1976-02-04,М,+79505350565,,2024-01-23 23:35:45.000 +0300,Россия,Курганская область,Курган,ул. Мира,дом 198,"856054","6ab39fb8f9f0460db1178685dea41571",2024-04-16,Россия,Иркутская область,г. Иркутск,ул. Ленина,д. 163,"721550"
"22956ac15c46446b9ffa2b95cc853fff",FINISHED,"3128-5968",7,83501,RUB,Российский рубль,2024-06-30 01:15:13.000 +0300,2024-07-05 12:09:07.000 +0300,,,,,,,,,,,,,,"0936a1b4c3ff4586a9c823e57d0720f2",2023-11-29,Россия,Рязанская область,г. Рязань,Пушкина,дом 117,"141488"
"11c1be06645e4e3e950ee35127ff7e62",CANCELLED,"9944-3359",2,6665,RUB,Российский рубль,2024-05-07 14:36:19.000 +0300,2024-05-12 11:00:11.000 +0300,"0c325f6bf63444888131e6e2868d587d",Рубцов Николай,1929-03-16,Ж,+79027816927,,2024-02-21 22:51:47.000 +0300,Россия,Тульская область,Тула,Лесорубов,"169","883559","35d2a8f66c2e41fc8a46f48334d43f0e",2023-09-25,Россия,Тверская область,город Тверь,улица Мира,"38","548344"
d8dcf9a3a23d4a66af288d4f667c992b,CANCELLED,"3763-8082",8,45188,RUB,Российский рубль,2024-07-25 20:38:56.000 +0300,2024-07-28 04:51:36.000 +0300,"7a285b144fea4b2fa614d1134be14ce3",Садовский Михаил Рафаилович,1925-02-12,Ж,+79952692761,MSadovskii59@mail.ru,2024-01-19 05:11:17.000 +0300,Россия,Вологодская область,Вологда,Каменщиков,"99","620114","3b21e7057268434dbea63f75647a644c",2023-07-26,Россия,Нижегородская область,г. Нижний Новгород,Мира,д. 176,"141402"
"8cb8d014520845b083109e89f206dfa0",FINISHED,"4039-6613",1,1942,RUB,Российский рубль,2023-03-29 17:38:56.000 +0300,2023-04-03 01:02:35.000 +0300,"87416bd385c94a6b9e059390acebc027",Терентьев Игорь Герасимович,1976-04-06,М,+79009897391,,2023-03-26 04:18:43.000 +0300,Россия,Костромская область,Кострома,улица Рабочая,дом 85,"105808","492669f9afa3497faa82f7fe07e8c4bc",2023-03-05,Россия,Ростовская область,г. Ростов-на-Дону,улица Рабочая,"33","854803"
"7a4051414634422e87bb934abe27b738",FINISHED,"2406-7864",10,82253,RUB,Российский рубль,2024-11-08 05:37:23.000 +0300,2024-11-13 02:34:33.000 +0300,"06f58b5a4e58490aa6708fdb46c84f84",Демыкина Галина Николаевна,2000-01-25,Ж,+79217469855,,2024-01-19 09:07:04.000 +0300,Россия,Тверская область,город Тверь,ул. Мира,д. 145,"942500",f354eddaa90e46bda6761eaaa3851baa,2023-09-30,Россия,Волгоградская область,город Волгоград,Пушкина,дом 177,"448111"
"24a60489550c423994900b3df7bda560",FINISHED,"9560-2247",2,25095,RUB,Российский рубль,2023-07-11 23:41:15.000 +0300,2023-07-14 16:31:23.000 +0300,"88110252adc4434e8c07460f84eb1e53",Майоров Николай,1935-04-08,М,+79855949569,,2023-03-18 00:38:20.000 +0300,Россия,Калининградская область,г. Калининград,улица Каменщиков,дом 23,"290994",f13f6825d8b4458c911f613cb6c7d991,2023-03-17,Россия,Курганская область,Курган,ул. Лесорубов,дом 151,"286288"
"88e13adc47d246698699dbbfd8dbf558",FINISHED,"8498-1878",1,1928,RUB,Российский рубль,2024-02-08 16:21:18.000 +0300,2024-02-16 06:06:14.000 +0300,"043048ed78e94569bc13050e39f2871f",Александрова Зинаида,1966-01-18,Ж,+79087157701,,2024-01-04 04:01:38.000 +0300,Россия,Мурманская область,город Мурманск,ул. Генерала Лизюкова,"126","995747","5d31aa35672b452e8c8c5b06f89609b4",2023-07-19,Россия,Новосибирская область,Новосибирск,ул. Ленина,"107","850700"
facc561362ba493d85c51e4e63f43e3a,FINISHED,"5073-6558",10,72771,RUB,Российский рубль,2024-12-28 08:06:33.000 +0300,2025-01-02 11:59:25.000 +0300,"1bf799558bcb4cfc92b50a372f1af4f6",Ершов Петр,1999-03-29,Ж,+79516189653,,2023-03-23 06:33:31.000 +0300,Россия,Новосибирская область,город Новосибирск,улица Каменщиков,дом 68,"408725","4935f7f76a5f4de5afe245778db6c663",2024-09-18,Россия,Мурманская область,город Мурманск,ул. Генерала Лизюкова,дом 42,"955702"
d4ba8875b1ca481db0bfdafd47e895f8,FINISHED,"9552-3396",10,57523,RUB,Российский рубль,2025-02-21 21:22:46.000 +0300,2025-02-25 18:08:57.000 +0300,"11b8179fd9be4bde90e34ea77e74d851",Ознобишин Дмитрий,1970-09-07,Ж,+79889186459,,2024-08-24 05:11:45.000 +0300,Россия,Костромская область,город Кострома,Каменщиков,дом 105,"483331",f1c262769ba04cafa65a9a75533af073,2023-04-20,Россия,Самарская область,город Самара,улица 50-летия Октября,д. 129,"553780"
"2d55680371d4447ca6a52cadbdac80fc",FINISHED,"5267-8673",8,46500,RUB,Российский рубль,2023-10-27 04:49:10.000 +0300,2023-11-01 10:57:11.000 +0300,"3d8d471f2b44424fb2f29b99fa0f4144",Зайцевский Ефим,1973-02-20,М,+79808335115,EZaicevskii14@mail.ru,2023-02-08 05:42:00.000 +0300,Россия,Ростовская область,г. Ростов-на-Дону,"50-летия Октября",д. 93,"555376","0d8427ff3fe4411f86e2bbfadae1a70a",2023-04-23,Россия,Владимирская область,Владимир,улица Достоевского,"154","505833"
fa7a4947a1274085bf5087a5f1edcfd4,CANCELLED,"6881-9593",8,64020,RUB,Российский рубль,2024-03-11 05:44:09.000 +0300,2024-03-18 00:52:24.000 +0300,"109134ba444340c48a638933ea7cd3b6",Чижов Валерий,1959-12-03,Ж,+79306031658,VCizov28@ya.ru,2023-11-17 06:27:38.000 +0300,Россия,Кировская область,г. Киров,Маяковского,дом 6,"953223",f1d1be8b2f674095a2056ea7216492a6,2023-04-14,Россия,Новосибирская область,город Новосибирск,улица Достоевского,дом 47,"367457"
"76ae4c8c0c7541e18e86c52cb34509dc",FINISHED,"5392-5083",8,77114,RUB,Российский рубль,2023-06-08 17:50:16.000 +0300,2023-06-11 18:05:50.000 +0300,e539f31a6ee343dbb1d8cd9772a3b3d6,Чичибабин Борис,2007-01-10,М,+79963091833,,2023-01-07 02:14:34.000 +0300,Россия,Владимирская область,Владимир,Каменщиков,"149","828674","4500f428cad44c3aa4ec0db56e3ad240",2023-03-04,Россия,Брянская область,город Брянск,улица Музыкантов,"92","543823"
"2ce59d75056c4a9fbcaa4a0a49331acf",CANCELLED,"4072-9449",6,28212,RUB,Российский рубль,2023-06-02 15:39:00.000 +0300,2023-06-05 11:23:44.000 +0300,,,,,,,,,,,,,,"1a9264137a9e449ebe5c48dc78343730",2023-03-20,Россия,Калужская область,г. Калуга,"50-летия Октября","25","407059"
bf8af22626834df1acb78f0c483b0525,CANCELLED,"8813-6330",3,26268,RUB,Российский рубль,2023-01-28 22:51:51.000 +0300,2023-02-01 04:29:06.000 +0300,adfd8632e5424b53be39e74aeb120f81,Светлов Михаил,1965-01-21,Ж,+79230219067,,2023-01-07 22:47:48.000 +0300,Россия,Архангельская область,г. Архангельск,ул. Ленина,дом 17,"191480",bf5deb2960ae4652adc4c34ab3a7b3a3,2023-01-08,Россия,Тверская область,Тверь,ул. Лесорубов,дом 194,"766206"
"422b7b03c6a34325a8e9aa2502b5a7bd",FINISHED,"4688-9723",10,54499,RUB,Российский рубль,2023-05-13 22:12:54.000 +0300,2023-05-17 06:56:53.000 +0300,b906f30280794cb2b4f9c22840710a34,Уткин Иосиф Павлович,1952-05-08,М,+79376417537,,2023-04-22 02:44:53.000 +0300,Россия,Магаданская область,Магадан,"50-летия Октября","135","855078",f1c262769ba04cafa65a9a75533af073,2023-04-20,Россия,Самарская область,город Самара,улица 50-летия Октября,д. 129,"553780"
d44511979d4e45acbd101ad0f8f6b84c,FINISHED,"2168-8720",4,27187,RUB,Российский рубль,2023-02-05 12:05:20.000 +0300,2023-02-08 19:31:07.000 +0300,,,,,,,,,,,,,,bf5deb2960ae4652adc4c34ab3a7b3a3,2023-01-08,Россия,Тверская область,Тверь,ул. Лесорубов,дом 194,"766206"
"681f9a738dd54bb09dd312aec79bbf60",CANCELLED,"1231-8656",10,51362,RUB,Российский рубль,2023-10-11 09:57:52.000 +0300,2023-10-14 00:20:44.000 +0300,de139230371b4717973439174a3ebcf2,Гарднер Вадим Данилович,1924-06-27,М,+79294918423,,2023-06-03 07:15:58.000 +0300,Россия,Новосибирская область,город Новосибирск,Пушкина,дом 188,"545703",b92bcdec35904b078fe11ddc43bdcd51,2023-09-12,Россия,Самарская область,город Самара,ул. Достоевского,"155","661904"
"2adbf24c2bde440492cfba0715bbd0d5",FINISHED,"1588-5794",4,8935,RUB,Российский рубль,2024-04-14 18:58:38.000 +0300,2024-04-17 19:52:16.000 +0300,"19faae165be54eabb8e287949533ff60",Маяковский Владимир Владимирович,1954-05-10,М,+79519760224,,2023-04-23 15:21:25.000 +0300,Россия,Курганская область,город Курган,ул. Лесорубов,"139","630072",e64b53993eb443059f144c9a759f7e91,2023-09-20,Россия,Курганская область,Курган,ул. 50-летия Октября,дом 91,"748505"
cd12e604b622494baca927b31105ef4c,FINISHED,"7697-9942",3,14111,RUB,Российский рубль,2023-02-01 03:35:02.000 +0300,2023-02-05 08:28:45.000 +0300,"9cb6edfc40954d8790ae57291cf171a6",Глинка Федор,2001-02-02,М,+79174005392,FGlinka61@inbox.ru,2023-01-28 22:51:51.000 +0300,Россия,Кировская область,город Киров,ул. Ленина,"49","262584",bf5deb2960ae4652adc4c34ab3a7b3a3,2023-01-08,Россия,Тверская область,Тверь,ул. Лесорубов,дом 194,"766206"
"43433ccb2f394e6f9ae6eedc498917e1",FINISHED,"5945-8042",1,7806,RUB,Российский рубль,2024-12-06 01:48:06.000 +0300,2024-12-10 09:13:37.000 +0300,ec4a8a85b0364a4a8995b91d97ec4fe1,Крылов Иван Андреевич,1973-12-06,М,+79294247659,,2024-11-23 03:46:58.000 +0300,Россия,Брянская область,Брянск,улица Рабочая,дом 111,"755468","1a9264137a9e449ebe5c48dc78343730",2023-03-20,Россия,Калужская область,г. Калуга,"50-летия Октября","25","407059"
"16176270f0244de09fc1fa2498213424",FINISHED,"9225-3008",2,4085,RUB,Российский рубль,2025-01-14 01:51:26.000 +0300,2025-01-20 02:34:48.000 +0300,"4a82a70099cb43ccb9898685b008a1dc",Боков Виктор,1953-04-04,Ж,+79237185983,VBokov93@ya.ru,2024-03-17 11:07:11.000 +0300,Россия,Самарская область,город Самара,улица 50-летия Октября,"137","443429","0df533ae54c1435a9a2ca77512bbb61f",2023-09-23,Россия,Саратовская область,Саратов,Маяковского,д. 88,"531892"
e716126a0bd44457bc2bcf8e39a1b22c,FINISHED,"9056-5575",3,22891,RUB,Российский рубль,2024-01-28 23:04:49.000 +0300,2024-02-03 13:41:42.000 +0300,b2b9cbbce0254692819757373cda93aa,Ряшенцев Юрий,1958-08-03,Ж,+79085287897,,2023-07-18 17:32:42.000 +0300,Россия,Тверская область,г. Тверь,ул. Пушкина,д. 21,"797359","4500f428cad44c3aa4ec0db56e3ad240",2023-03-04,Россия,Брянская область,город Брянск,улица Музыкантов,"92","543823"
"477556d4710944808011f3f3d743df61",CANCELLED,"1272-3604",7,86688,RUB,Российский рубль,2025-04-17 22:20:24.000 +0300,2025-04-23 07:27:17.000 +0300,"2c4bec49e7294989bfa7428873929018",Максимов Дмитрий Евгеньевич,1934-11-22,М,+79308834917,,2024-10-31 00:01:03.000 +0300,Россия,Новгородская область,г. Великий Новгород,улица Каменщиков,"128","193516","33afbb4a41cf4995b3521054836c08c9",2023-11-24,Россия,Калужская область,г. Калуга,улица Пушкина,"65","214805"
"999b99092a2c4e6e894947ac6e275788",FINISHED,"2716-7443",7,27793,RUB,Российский рубль,2025-04-17 02:39:48.000 +0300,2025-04-22 16:53:14.000 +0300,"5fa8392b089844ab82697424fdbae514",Саконская Нина Павловна,1985-05-27,М,+79335072654,,2024-05-17 23:45:08.000 +0300,Россия,Тамбовская область,г. Тамбов,улица 50-летия Октября,"66","278375","3651c25eae76498cb0af8c5c709cb23f",2023-12-22,Россия,Вологодская область,город Вологда,Пушкина,дом 193,"724644"
a94c0384de0f400f97cc35d074920c61,FINISHED,"9344-8347",7,54341,RUB,Российский рубль,2024-01-05 06:24:43.000 +0300,2024-01-10 21:01:38.000 +0300,"55c34cc1a0d14a32ab98aab2a0dd1015",Горская Ася Борисовна,2003-01-10,Ж,+79034574753,,2023-01-05 15:56:09.000 +0300,Россия,Рязанская область,г. Рязань,улица Генерала Лизюкова,д. 33,"437466","3b21e7057268434dbea63f75647a644c",2023-07-26,Россия,Нижегородская область,г. Нижний Новгород,Мира,д. 176,"141402"
"176f3ee419594fb1bf598db94a60e67e",CANCELLED,"1016-5561",1,5085,RUB,Российский рубль,2024-11-03 02:10:13.000 +0300,2024-11-04 16:56:15.000 +0300,"68317a3eedab45d890285b0e1b753e6b",Петров-Скиталец Степан Гаврилович,1984-05-26,М,+79022338484,SPetrov-Skitalec15@inbox.ru,2023-05-17 23:14:33.000 +0300,Россия,Вологодская область,г. Вологда,ул. Каменщиков,дом 120,"388326","8813090d959e4a9ebbd3cfcefcdc1aed",2023-03-23,Россия,Астраханская область,Астрахань,Достоевского,д. 191,"816018"
"01361c485e764d43b55bea495e876846",CANCELLED,"2100-1604",10,83243,RUB,Российский рубль,2025-03-11 13:09:14.000 +0300,2025-03-14 19:55:29.000 +0300,df45118cd656474ea75cf020d3deda73,Малков Вадим Евгеньевич,2006-11-23,М,+79230008896,VMalkov29@mail.ru,2023-11-19 11:35:24.000 +0300,Россия,Вологодская область,Вологда,улица Генерала Лизюкова,д. 35,"133504","448e12521ed342e3a88e73b0e73db1aa",2024-05-27,Россия,Московская область,г. Москва,Музыкантов,"126","280113"
"0766939696554c6d9088e46f511ffc68",FINISHED,"2947-7132",9,35378,RUB,Российский рубль,2024-05-24 17:28:35.000 +0300,2024-05-30 06:58:16.000 +0300,"8987019800474259b1424a4b5597a362",Губанов Леонид,1989-10-01,Ж,+79508467718,,2023-09-24 01:05:48.000 +0300,Россия,Астраханская область,Астрахань,улица Рабочая,дом 53,"803106",b0d71a4f99c14b8583bba63fbb845e62,2024-03-28,Россия,Ростовская область,Ростов-на-Дону,ул. Ленина,дом 4,"941959"
"10e1e5b9ccd449948544bde22f87aaf6",FINISHED,"3837-1056",4,11044,RUB,Российский рубль,2024-10-24 13:42:43.000 +0300,2024-10-28 17:24:17.000 +0300,"1bf799558bcb4cfc92b50a372f1af4f6",Ершов Петр,1999-03-29,Ж,+79516189653,,2023-03-23 06:33:31.000 +0300,Россия,Новосибирская область,город Новосибирск,улица Каменщиков,дом 68,"408725","2e133559b2fd413a893674012a54d040",2024-07-04,Россия,Курганская область,город Курган,Мира,"48","938466"
"80e74d41a21f46e09857fbfe55ce58ca",FINISHED,"5033-3807",1,5056,RUB,Российский рубль,2023-11-17 16:44:03.000 +0300,2023-11-21 12:52:38.000 +0300,"82e9db48af5444c0b215a4d6865bb68b",Вентцель Николай Николаевич,1937-10-24,Ж,+79581199173,NVentcel_28@yandex.ru,2023-10-03 11:37:15.000 +0300,Россия,Курганская область,город Курган,Генерала Лизюкова,д. 106,"980147","6c558118a06f4bc9b72c527c9caa8880",2023-11-04,Россия,Белгородская область,город Белгород,Лесорубов,д. 192,"353481"
"147ef81af6864b8091ee7a5e9dd9d3cc",FINISHED,"1791-3324",7,45029,RUB,Российский рубль,2023-12-01 18:11:02.000 +0300,2023-12-09 08:22:28.000 +0300,,,,,,,,,,,,,,b071754cc3034fcab9e87a68c5603c5c,2023-05-25,Россия,Мурманская область,город Мурманск,Достоевского,"15","183493"
"44df12c99928450fb76c0534df1f7ffa",CANCELLED,"9033-3770",5,18816,RUB,Российский рубль,2025-01-07 04:11:59.000 +0300,2025-01-10 17:12:11.000 +0300,"3e93cabc98954aa9b97d636b064ed4bb",Михайлов Василий,2011-10-11,М,+79279700159,,2024-10-07 21:04:31.000 +0300,Россия,Московская область,город Москва,улица Музыкантов,д. 183,"541082","7890d1135e964e1688cd36b5d001c3b5",2024-02-19,Россия,Курская область,Курск,ул. Музыкантов,дом 116,"880982"
"4a73522b7cd24f0eb6ce50e4fc1dd5a3",FINISHED,"4548-7414",1,3024,RUB,Российский рубль,2023-02-22 13:32:03.000 +0300,2023-02-28 07:31:36.000 +0300,"546a37b9fbae48fabd8024123581d863",Соколов Василий Николаевич,1943-02-21,Ж,+79041674096,VSokolov97@mail.ru,2023-02-01 03:35:02.000 +0300,Россия,Калужская область,г. Калуга,"50-летия Октября",дом 181,"948549","72dba1d251ab4934908fc0dd32c37de4",2023-02-08,Россия,Тамбовская область,г. Тамбов,Лесорубов,д. 131,"163521"
"95c3c0dfa6064d58b2d3f15ce546ee85",CANCELLED,"9034-9836",3,24868,RUB,Российский рубль,2024-05-14 01:53:34.000 +0300,2024-05-15 13:55:22.000 +0300,"2f28a424fed747a69a44bdb9ec5d3b22",Мар Сусанна,1999-10-20,Ж,+79508248265,SMar26@yandex.ru,2023-10-14 08:08:37.000 +0300,Россия,Саратовская область,г. Саратов,ул. Генерала Лизюкова,дом 186,"110797","72dba1d251ab4934908fc0dd32c37de4",2023-02-08,Россия,Тамбовская область,г. Тамбов,Лесорубов,д. 131,"163521"
d28789bd035e4861a77b58ee4dfc98de,CANCELLED,"4838-4712",8,39967,RUB,Российский рубль,2024-12-27 21:33:37.000 +0300,2024-12-30 19:13:52.000 +0300,"73ad3d8cb6444a31a2042d1085d27915",Слепакова Нонна Менделевна,1940-11-01,М,+79910939845,,2024-10-11 14:34:33.000 +0300,Россия,Московская область,Москва,улица Каменщиков,дом 127,"815065",b2f23e1a87404580a89abc7cf717c1c9,2023-10-02,Россия,Архангельская область,г. Архангельск,"50-летия Октября",д. 30,"519297"
"864de29a91574f8daa9f86b35b5f3bde",FINISHED,"8397-3230",7,40275,RUB,Российский рубль,2024-01-12 05:37:51.000 +0300,2024-01-15 21:46:35.000 +0300,"5b25c55c1cc04f24b4e671824372b3d1",Рязанов Эльдар Александрович,1939-05-25,М,+79302248103,,2023-05-05 00:26:22.000 +0300,Россия,Нижегородская область,город Нижний Новгород,улица Лесорубов,дом 33,"694234","44f9210e8c9d413090477b7382ae9854",2023-10-29,Россия,Белгородская область,г. Белгород,Мира,д. 89,"221546"
"03f02be4477a41b085bef60d2c078cb9",CANCELLED,"3411-9996",9,109327,RUB,Российский рубль,2024-07-17 06:27:21.000 +0300,2024-07-18 19:03:21.000 +0300,"82d7c0178fb947d09feebdad2fee7f62",Фатьянов Алексей,1956-07-27,М,+79310053580,,2023-07-11 10:08:06.000 +0300,Россия,Владимирская область,Владимир,улица Достоевского,дом 23,"472851",bf5deb2960ae4652adc4c34ab3a7b3a3,2023-01-08,Россия,Тверская область,Тверь,ул. Лесорубов,дом 194,"766206"
"925088ec9627454fa8fe324130ec848b",FINISHED,"7238-3640",1,3076,RUB,Российский рубль,2024-11-24 23:02:31.000 +0300,2024-11-29 05:58:26.000 +0300,"648433bda4a549959ec0bc3a8c7c082e",Брюсов Валерий Яковлевич,1985-06-02,М,+79116586639,VBrysov89@ya.ru,2024-05-23 17:09:57.000 +0300,Россия,Калужская область,г. Калуга,ул. Мира,дом 136,"885496","375e6d8dd9da4e55b8014eb0a3537d0d",2023-12-28,Россия,Нижегородская область,Нижний Новгород,улица Достоевского,д. 124,"918254"
"1ece766935a7470ca039a4dd2bc2f9b8",FINISHED,"2779-6791",2,6322,RUB,Российский рубль,2023-11-21 09:57:19.000 +0300,2023-11-24 08:49:40.000 +0300,"6b77908fd3fc4e95ade408cbf16767c7",Граубин Георгий,1956-11-05,Ж,+79098267626,GGraubin26@inbox.ru,2023-10-20 20:59:21.000 +0300,Россия,Иркутская область,Иркутск,ул. Музыкантов,"163","315888",c3af597366ae42b191399bfed2b02daf,2023-10-08,Россия,Рязанская область,г. Рязань,улица Каменщиков,д. 30,"890701"
"3debcd00ead14dc4a1d948b3e2de349a",CANCELLED,"9269-7457",9,71963,RUB,Российский рубль,2023-07-23 12:19:57.000 +0300,2023-07-27 07:06:20.000 +0300,"539d9c2c10a142faa8b0800c032f4cd0",Гиваргизов Артур,1966-05-29,М,+79119177929,AGivargizov67@mail.ru,2023-05-16 00:16:24.000 +0300,Россия,Ростовская область,г. Ростов-на-Дону,ул. Пушкина,д. 76,"156371","4500f428cad44c3aa4ec0db56e3ad240",2023-03-04,Россия,Брянская область,город Брянск,улица Музыкантов,"92","543823"
"494e381e1c594c13a8ded569ce4dab1a",FINISHED,"1468-5646",4,27021,RUB,Российский рубль,2023-04-29 05:17:46.000 +0300,2023-05-03 17:35:10.000 +0300,"19faae165be54eabb8e287949533ff60",Маяковский Владимир Владимирович,1954-05-10,М,+79519760224,,2023-04-23 15:21:25.000 +0300,Россия,Курганская область,город Курган,ул. Лесорубов,"139","630072",f81156a26ab44023b0cbe1f5c3b2abf4,2023-02-06,Россия,Курская область,город Курск,Каменщиков,"135","774192"
"4d0107ccbaed4866947c6cd84b454ad1",FINISHED,"3695-1674",6,36466,RUB,Российский рубль,2024-03-31 07:30:11.000 +0300,2024-04-05 04:24:27.000 +0300,,,,,,,,,,,,,,"623cccea5996494896363a1b114f5f1c",2024-03-21,Россия,Астраханская область,г. Астрахань,ул. Рабочая,дом 132,"933065"
"24ddddf97dae450cae448eaa52275b2f",CANCELLED,"2722-2951",10,55937,RUB,Российский рубль,2025-01-02 11:59:25.000 +0300,2025-01-05 02:10:35.000 +0300,"9b4546205e6b45bd9d99204d98c4c782",Визбор Юрий,1974-08-06,Ж,+79892003957,YVizbor32@inbox.ru,2023-07-25 06:49:36.000 +0300,Россия,Астраханская область,г. Астрахань,улица Пушкина,дом 9,"289145","33afbb4a41cf4995b3521054836c08c9",2023-11-24,Россия,Калужская область,г. Калуга,улица Пушкина,"65","214805"
b1477236172b4513a7beef379d09b45d,FINISHED,"2859-2140",10,70395,RUB,Российский рубль,2023-02-26 02:42:29.000 +0300,2023-03-03 00:07:34.000 +0300,"5d708d1c0743404484502137719041ce",Смоленский Борис,1975-02-07,М,+79082347392,,2023-01-26 08:38:58.000 +0300,Россия,Новосибирская область,г. Новосибирск,ул. Мира,"65","696301",bf5deb2960ae4652adc4c34ab3a7b3a3,2023-01-08,Россия,Тверская область,Тверь,ул. Лесорубов,дом 194,"766206"
"587e786f1ade4933a0c7256ed19a64dd",FINISHED,"7462-3702",7,63983,RUB,Российский рубль,2025-02-13 14:21:58.000 +0300,2025-02-18 01:43:57.000 +0300,"6c762d3ddb064f75ba572c5710d28a9c",Грибоедов Александр,1947-12-13,М,+79025422537,,2024-11-23 13:22:19.000 +0300,Россия,Вологодская область,г. Вологда,ул. Музыкантов,дом 164,"313299","8bee87f1771d4582883a50aede38be7f",2023-08-22,Россия,Костромская область,Кострома,улица Достоевского,дом 161,"133584"
"6e7a1bdd44fa470bb18b0dd75fff2b26",FINISHED,"4687-7887",8,43806,RUB,Российский рубль,2025-03-28 18:19:37.000 +0300,2025-03-31 19:31:34.000 +0300,ec43f2114cf24a7f90422b5db69e1f48,Хоныков Мардарий,1971-11-16,М,+79104836822,,2023-11-03 09:40:26.000 +0300,Россия,Калужская область,город Калуга,улица 50-летия Октября,д. 78,"368894","6b940b07c8364956ad66a164b5c9ffec",2023-02-28,Россия,Курская область,г. Курск,улица Пушкина,дом 110,"926309"
d794244bb4544887a07fab4a58f50111,CANCELLED,"7016-4430",4,41573,RUB,Российский рубль,2024-08-23 09:03:46.000 +0300,2024-08-25 08:09:34.000 +0300,e06a45b1e3564772b55a4e04c8e2ea15,Чарская Лидия Алексеевна,1945-08-14,Ж,+79311310880,,2023-07-26 13:09:35.000 +0300,Россия,Новосибирская область,г. Новосибирск,Генерала Лизюкова,"110","147248","6ab39fb8f9f0460db1178685dea41571",2024-04-16,Россия,Иркутская область,г. Иркутск,ул. Ленина,д. 163,"721550"
