"product_id","product_name","product_description","product_category_id","product_category_name","product_sku","product_price_value","product_price_currency_code","product_price_currency_name","client_id","client_name","client_birthdate","client_age","client_gender","client_phone_number","client_email","client_registration_dttm","client_address_country","client_address_region","client_address_city","client_address_street","client_address_house","client_address_postal_code"
"882c50e292174689bb761808e5e61f49",Пижама мужская жёлтая 35 размер натуральная шерсть,Пижама мужская жёлтая 35 размер натуральная шерсть,0,Мужская одежда,PMZ3RNS708,730,RUB,Российский рубль,"8cb449a8767c495c80cd39b4b1e25230",Дубровин Борис,1951-06-13,75.0,Ж,+79184810113,BDubrovin90@inbox.ru,2023-05-26 12:46:24.000 +0300,Россия,Тверская область,город Тверь,улица Каменщиков,д. 143,"936829"
"8d7d8b8c0910419bb751f993d3ca66ac",Шапка детская зелная 36 размер натуральная шерсть,,2,Детская одежда,SDZ3RNS910,1156,RUB,Российский рубль,"8cb449a8767c495c80cd39b4b1e25230",Дубровин Борис,1951-06-13,75.0,Ж,+79184810113,BDubrovin90@inbox.ru,2023-05-26 12:46:24.000 +0300,Россия,Тверская область,город Тверь,улица Каменщиков,д. 143,"936829"
"93a8091f24d9444dbea5ad98aa509250",Пижама мужская оранжевая размер XXXL полиэстер,,0,Мужская одежда,PMORXP141,802,RUB,Российский рубль,"8cb449a8767c495c80cd39b4b1e25230",Дубровин Борис,1951-06-13,75.0,Ж,+79184810113,BDubrovin90@inbox.ru,2023-05-26 12:46:24.000 +0300,Россия,Тверская область,город Тверь,улица Каменщиков,д. 143,"936829"
"9d5c88b3d9194a1d8e5a53dd953063db",Толстовка детская чёрная 37 размер натуральная шерсть,Толстовка детская чёрная 37 размер натуральная шерсть,2,Детская одежда,TDC3RNS857,3185,RUB,Российский рубль,"8cb449a8767c495c80cd39b4b1e25230",Дубровин Борис,1951-06-13,75.0,Ж,+79184810113,BDubrovin90@inbox.ru,2023-05-26 12:46:24.000 +0300,Россия,Тверская область,город Тверь,улица Каменщиков,д. 143,"936829"
d94c64a97d984cd1ab98b7c3f82bc882,Ветровка женская голубая 33 размер натуральный хлопок,Ветровка женская голубая 33 размер натуральный хлопок,1,Женская одежда,VZG3RNH179,2257,RUB,Российский рубль,"8eac56332cd54db7ada2497f354b1173",Прокофьев Александр Андреевич,1995-10-26,30.0,М,+79048897900,,2023-10-19 20:01:52.000 +0300,Россия,Амурская область,г. Благовещенск,Музыкантов,д. 117,"805804"
"34372b551e614b9cbdc8a6ee824fda8a",Толстовка мужская зелная 33 размер полиэстер,Толстовка мужская зелная 33 размер полиэстер,0,Мужская одежда,TMZ3RP505,1368,RUB,Российский рубль,e1398d4e0bb841e09ea96070f8af8cc4,Катенин Павел Александрович,1974-03-24,52.0,М,+79095134477,,2023-03-12 12:54:44.000 +0300,Россия,Владимирская область,г. Владимир,улица Каменщиков,"196","865351"
"1713b77422d24cf6be8786ff0a30aa43",Куртка мужская красная 36 размер натуральная шерсть,Куртка мужская красная 36 размер натуральная шерсть,0,Мужская одежда,KMK3RNS625,905,RUB,Российский рубль,"02368fa76304467491baccfd56539936",Гудзенко Семен,1972-05-12,54.0,М,+79037995812,,2023-04-30 03:10:52.000 +0300,Россия,Калужская область,г. Калуга,улица Мира,дом 107,"286337"
"2293a32a74bb45e086bf7a8fa03e29ae",Шапка детская голубая 40 размер лён,,2,Детская одежда,SDG4RL501,1931,RUB,Российский рубль,"02368fa76304467491baccfd56539936",Гудзенко Семен,1972-05-12,54.0,М,+79037995812,,2023-04-30 03:10:52.000 +0300,Россия,Калужская область,г. Калуга,улица Мира,дом 107,"286337"
"6d2eb1503a2d4159ae552cc612d9f325",Майка детская розовая размер XXL лён,,2,Детская одежда,MDRRXL848,2138,RUB,Российский рубль,"02368fa76304467491baccfd56539936",Гудзенко Семен,1972-05-12,54.0,М,+79037995812,,2023-04-30 03:10:52.000 +0300,Россия,Калужская область,г. Калуга,улица Мира,дом 107,"286337"
b4025ad3a2e342d6a575edfbd2b4acf5,Куртка мужская малиновая 39 размер вискоза,,0,Мужская одежда,KMM3RV348,639,RUB,Российский рубль,"02368fa76304467491baccfd56539936",Гудзенко Семен,1972-05-12,54.0,М,+79037995812,,2023-04-30 03:10:52.000 +0300,Россия,Калужская область,г. Калуга,улица Мира,дом 107,"286337"
ce72a3255f6d40a985927efb427886f5,Кепка мужская чёрная размер XXXL натуральный хлопок,Кепка мужская чёрная размер XXXL натуральный хлопок,0,Мужская одежда,KMCRXNH918,1147,RUB,Российский рубль,"02368fa76304467491baccfd56539936",Гудзенко Семен,1972-05-12,54.0,М,+79037995812,,2023-04-30 03:10:52.000 +0300,Россия,Калужская область,г. Калуга,улица Мира,дом 107,"286337"
f33cc7329bc84072bddff40817df3b7b,Майка мужская голубая 39 размер натуральный хлопок,Майка мужская голубая 39 размер натуральный хлопок,0,Мужская одежда,MMG3RNH477,2938,RUB,Российский рубль,"02368fa76304467491baccfd56539936",Гудзенко Семен,1972-05-12,54.0,М,+79037995812,,2023-04-30 03:10:52.000 +0300,Россия,Калужская область,г. Калуга,улица Мира,дом 107,"286337"
d869a42e8ceb4a24982194440515f190,Ветровка детская голубая 38 размер полиэстер,Ветровка детская голубая 38 размер полиэстер,2,Детская одежда,VDG3RP110,1719,RUB,Российский рубль,"5d987628e215485e876afdb95e58d485",Аксаков Иван Сергеевич,1946-03-28,80.0,Ж,+79260311120,,2024-03-08 06:56:00.000 +0300,Россия,Новосибирская область,г. Новосибирск,улица Музыкантов,дом 66,"883397"
"3b5d7935f19140c998de281c38176c0c",Ночнушка детская малиновая размер XXL вискоза,Ночнушка детская малиновая размер XXL вискоза,2,Детская одежда,NDMRXV523,831,RUB,Российский рубль,dcf0ea216aed4f39ab3c3914238a0c95,Кузмин Михаил Алексеевич,1937-02-28,89.0,Ж,+79027242314,MKuzmin59@inbox.ru,2023-02-08 02:58:27.000 +0300,Россия,Московская область,город Москва,ул. 50-летия Октября,д. 20,"101568"
"49a6fddb42d94e87bc17a0bf7ddee563",Толстовка детская красная 37 размер полиэстер,,2,Детская одежда,TDK3RP711,5345,RUB,Российский рубль,dcf0ea216aed4f39ab3c3914238a0c95,Кузмин Михаил Алексеевич,1937-02-28,89.0,Ж,+79027242314,MKuzmin59@inbox.ru,2023-02-08 02:58:27.000 +0300,Россия,Московская область,город Москва,ул. 50-летия Октября,д. 20,"101568"
badcb616818e48a985f57994e1094951,Пижама мужская чёрная 32 размер натуральная шерсть,,0,Мужская одежда,PMC3RNS579,1988,RUB,Российский рубль,dcf0ea216aed4f39ab3c3914238a0c95,Кузмин Михаил Алексеевич,1937-02-28,89.0,Ж,+79027242314,MKuzmin59@inbox.ru,2023-02-08 02:58:27.000 +0300,Россия,Московская область,город Москва,ул. 50-летия Октября,д. 20,"101568"
"700677fd9c4744cdaef897005a9c722a",Шапка мужская красная 39 размер лён,,0,Мужская одежда,SMK3RL398,1935,RUB,Российский рубль,a6ba2b12a62a447083672e35c65e38dd,Нельдихен Сергей Евгеньевич,1977-02-19,49.0,М,+79069771740,,2024-02-08 17:31:53.000 +0300,Россия,Владимирская область,г. Владимир,улица Ленина,д. 178,"881499"
"02776c9ed0954bb99daf3b9348967177",Футболка детская розовая размер S натуральный хлопок,,2,Детская одежда,FDRRSNH510,3662,RUB,Российский рубль,b6867950eec7451c945af93d18b7284c,Ушаков Николай Николаевич,1930-03-10,96.0,М,+79971638532,,2023-02-15 12:15:21.000 +0300,Россия,Самарская область,город Самара,Лесорубов,"128","473124"
"0fe93ed92b7b49e0bc63ac09b53cd3f4",Толстовка детская жёлтая 38 размер натуральный хлопок,Толстовка детская жёлтая 38 размер натуральный хлопок,2,Детская одежда,TDZ3RNH626,661,RUB,Российский рубль,b6867950eec7451c945af93d18b7284c,Ушаков Николай Николаевич,1930-03-10,96.0,М,+79971638532,,2023-02-15 12:15:21.000 +0300,Россия,Самарская область,город Самара,Лесорубов,"128","473124"
"48ff97cee85f4ead859c1e6ae377dcf2",Куртка детская зелная размер L вискоза,,2,Детская одежда,KDZRLV500,844,RUB,Российский рубль,b6867950eec7451c945af93d18b7284c,Ушаков Николай Николаевич,1930-03-10,96.0,М,+79971638532,,2023-02-15 12:15:21.000 +0300,Россия,Самарская область,город Самара,Лесорубов,"128","473124"
b5ee1a521a1d4dc6a77d8bc15c6f3a08,Футболка мужская малиновая размер XS вискоза,Футболка мужская малиновая размер XS вискоза,0,Мужская одежда,FMMRXV693,2675,RUB,Российский рубль,b6867950eec7451c945af93d18b7284c,Ушаков Николай Николаевич,1930-03-10,96.0,М,+79971638532,,2023-02-15 12:15:21.000 +0300,Россия,Самарская область,город Самара,Лесорубов,"128","473124"
"685336e6ba8e4914a7b76f8049af40e9",Ночнушка мужская оранжевая 37 размер вискоза,Ночнушка мужская оранжевая 37 размер вискоза,0,Мужская одежда,NMO3RV926,1303,RUB,Российский рубль,fb182b6a03d5407480857a3e65955b11,Марков Сергей Николаевич,1968-08-19,58.0,М,+79831202972,,2023-08-06 19:27:53.000 +0300,Россия,Магаданская область,г. Магадан,Достоевского,"150","211463"
c6fb170f70c7430388bdcd4ac074ee92,Куртка детская розовая 37 размер натуральный хлопок,,2,Детская одежда,KDR3RNH981,2733,RUB,Российский рубль,fb182b6a03d5407480857a3e65955b11,Марков Сергей Николаевич,1968-08-19,58.0,М,+79831202972,,2023-08-06 19:27:53.000 +0300,Россия,Магаданская область,г. Магадан,Достоевского,"150","211463"
"3170f0ef0488470a83be1cfabd0eb4a0",Пижама мужская зелная 33 размер полиэстер,,0,Мужская одежда,PMZ3RP908,2005,RUB,Российский рубль,"83fbb3a63f63490aa8abe80b48e78ec2",Дозморов Олег,2008-03-19,18.0,Ж,+79337819347,ODozmorov44@yandex.ru,2024-03-15 16:38:23.000 +0300,Россия,Владимирская область,Владимир,Музыкантов,"200","378860"
"40beb32c0bf14fca9e2f6e7adaf5ffa3",Пижама мужская синяя размер XS натуральная шерсть,,0,Мужская одежда,PMSRXNS995,1348,RUB,Российский рубль,"83fbb3a63f63490aa8abe80b48e78ec2",Дозморов Олег,2008-03-19,18.0,Ж,+79337819347,ODozmorov44@yandex.ru,2024-03-15 16:38:23.000 +0300,Россия,Владимирская область,Владимир,Музыкантов,"200","378860"
"535cdcabbe4c4218a4599ae7947fcea9",Ветровка женская синяя 37 размер лён,Ветровка женская синяя 37 размер лён,1,Женская одежда,VZS3RL670,3132,RUB,Российский рубль,"83fbb3a63f63490aa8abe80b48e78ec2",Дозморов Олег,2008-03-19,18.0,Ж,+79337819347,ODozmorov44@yandex.ru,2024-03-15 16:38:23.000 +0300,Россия,Владимирская область,Владимир,Музыкантов,"200","378860"
"605f30f1428b4935ac5dc62f2337058e",Майка детская малиновая 35 размер лён,,2,Детская одежда,MDM3RL582,8604,RUB,Российский рубль,"83fbb3a63f63490aa8abe80b48e78ec2",Дозморов Олег,2008-03-19,18.0,Ж,+79337819347,ODozmorov44@yandex.ru,2024-03-15 16:38:23.000 +0300,Россия,Владимирская область,Владимир,Музыкантов,"200","378860"
"44d7f91225f748a9ac5b99817a91df00",Ночнушка мужская чёрная 38 размер лён,,0,Мужская одежда,NMC3RL192,7445,RUB,Российский рубль,ac30259a8c8a4682bd1b4c18da6eb7b5,Белинский Яков,2005-07-22,21.0,Ж,+79382827233,YBelinskii43@yandex.ru,2024-07-17 18:29:05.000 +0300,Россия,Владимирская область,Владимир,Каменщиков,д. 180,"690454"
"550e460b30204a998e58f7152005717f",Толстовка мужская бежевая размер XL натуральный хлопок,Толстовка мужская бежевая размер XL натуральный хлопок,0,Мужская одежда,TMBRXNH803,837,RUB,Российский рубль,ac30259a8c8a4682bd1b4c18da6eb7b5,Белинский Яков,2005-07-22,21.0,Ж,+79382827233,YBelinskii43@yandex.ru,2024-07-17 18:29:05.000 +0300,Россия,Владимирская область,Владимир,Каменщиков,д. 180,"690454"
"56dde18a7220434f97c8431cd10b8b20",Майка мужская жёлтая 39 размер вискоза,Майка мужская жёлтая 39 размер вискоза,0,Мужская одежда,MMZ3RV495,735,RUB,Российский рубль,ac30259a8c8a4682bd1b4c18da6eb7b5,Белинский Яков,2005-07-22,21.0,Ж,+79382827233,YBelinskii43@yandex.ru,2024-07-17 18:29:05.000 +0300,Россия,Владимирская область,Владимир,Каменщиков,д. 180,"690454"
bd050da01cdf43bf819f74c1af5af2c9,Футболка мужская чёрная размер M натуральный хлопок,,0,Мужская одежда,FMCRMNH452,8452,RUB,Российский рубль,ac30259a8c8a4682bd1b4c18da6eb7b5,Белинский Яков,2005-07-22,21.0,Ж,+79382827233,YBelinskii43@yandex.ru,2024-07-17 18:29:05.000 +0300,Россия,Владимирская область,Владимир,Каменщиков,д. 180,"690454"
ff9f569384104e48a7cc618ca771a356,Куртка женская голубая 40 размер полиэстер,Куртка женская голубая 40 размер полиэстер,1,Женская одежда,KZG4RP815,1336,RUB,Российский рубль,ac30259a8c8a4682bd1b4c18da6eb7b5,Белинский Яков,2005-07-22,21.0,Ж,+79382827233,YBelinskii43@yandex.ru,2024-07-17 18:29:05.000 +0300,Россия,Владимирская область,Владимир,Каменщиков,д. 180,"690454"
"4008efcf98544f1b8ff04d2f1ab857e1",Футболка женская малиновая 32 размер натуральная шерсть,Футболка женская малиновая 32 размер натуральная шерсть,1,Женская одежда,FZM3RNS520,8111,RUB,Российский рубль,e405b64c07884b8d906b83f6f7deec95,Приходько Владимир,1924-08-12,102.0,М,+79199923813,,2024-07-18 07:53:51.000 +0300,Россия,Воронежская область,город Воронеж,улица Маяковского,д. 159,"922292"
a65cdca81d124d93881fe6c98a7ac319,Куртка детская бежевая 32 размер полиэстер,Куртка детская бежевая 32 размер полиэстер,2,Детская одежда,KDB3RP284,420,RUB,Российский рубль,e405b64c07884b8d906b83f6f7deec95,Приходько Владимир,1924-08-12,102.0,М,+79199923813,,2024-07-18 07:53:51.000 +0300,Россия,Воронежская область,город Воронеж,улица Маяковского,д. 159,"922292"
b4b1a71607d34d75b07cc2760d7a6ea2,Футболка мужская голубая 36 размер лён,,0,Мужская одежда,FMG3RL385,9991,RUB,Российский рубль,e405b64c07884b8d906b83f6f7deec95,Приходько Владимир,1924-08-12,102.0,М,+79199923813,,2024-07-18 07:53:51.000 +0300,Россия,Воронежская область,город Воронеж,улица Маяковского,д. 159,"922292"
d35f8e6c1585485b98d0ebc576b26a88,Ночнушка женская бежевая размер XS вискоза,,1,Женская одежда,NZBRXV126,2073,RUB,Российский рубль,e405b64c07884b8d906b83f6f7deec95,Приходько Владимир,1924-08-12,102.0,М,+79199923813,,2024-07-18 07:53:51.000 +0300,Россия,Воронежская область,город Воронеж,улица Маяковского,д. 159,"922292"
f2cb16f58acf429c96f11d0fcf6ba18e,Шапка детская бежевая 33 размер натуральный хлопок,Шапка детская бежевая 33 размер натуральный хлопок,2,Детская одежда,SDB3RNH623,2718,RUB,Российский рубль,e405b64c07884b8d906b83f6f7deec95,Приходько Владимир,1924-08-12,102.0,М,+79199923813,,2024-07-18 07:53:51.000 +0300,Россия,Воронежская область,город Воронеж,улица Маяковского,д. 159,"922292"
"544df534c12548b3aa520ec2da0dfb52",Ночнушка мужская красная размер XL натуральная шерсть,Ночнушка мужская красная размер XL натуральная шерсть,0,Мужская одежда,NMKRXNS251,1101,RUB,Российский рубль,"8dd922aecd754908bc6f2a11394c2579",Кочетков Александр,1978-04-25,48.0,Ж,+79882698171,,2023-04-14 15:41:02.000 +0300,Россия,Брянская область,г. Брянск,улица Лесорубов,д. 149,"779452"
"78f665529af54e7683e79d70821c92f8",Куртка женская малиновая размер XL натуральная шерсть,,1,Женская одежда,KZMRXNS283,556,RUB,Российский рубль,"8dd922aecd754908bc6f2a11394c2579",Кочетков Александр,1978-04-25,48.0,Ж,+79882698171,,2023-04-14 15:41:02.000 +0300,Россия,Брянская область,г. Брянск,улица Лесорубов,д. 149,"779452"
"2b2afd315b654dfb841a777ed1aec89e",Толстовка мужская зелная размер S натуральная шерсть,Толстовка мужская зелная размер S натуральная шерсть,0,Мужская одежда,TMZRSNS316,2291,RUB,Российский рубль,"23c0d6b329ee4983beb10dabf2eea18c",Кушнер Александр Семёнович,1973-10-19,52.0,Ж,+79248653444,,2023-10-07 09:10:33.000 +0300,Россия,Архангельская область,город Архангельск,ул. Мира,"124","725157"
"5bd9e70c0e594b598737866753e57a2c",Ночнушка женская оранжевая размер M вискоза,Ночнушка женская оранжевая размер M вискоза,1,Женская одежда,NZORMV628,2516,RUB,Российский рубль,"23c0d6b329ee4983beb10dabf2eea18c",Кушнер Александр Семёнович,1973-10-19,52.0,Ж,+79248653444,,2023-10-07 09:10:33.000 +0300,Россия,Архангельская область,город Архангельск,ул. Мира,"124","725157"
d0e87bc3b475411abeb77cb1d7705a09,Куртка женская малиновая 33 размер лён,,1,Женская одежда,KZM3RL284,2062,RUB,Российский рубль,"23c0d6b329ee4983beb10dabf2eea18c",Кушнер Александр Семёнович,1973-10-19,52.0,Ж,+79248653444,,2023-10-07 09:10:33.000 +0300,Россия,Архангельская область,город Архангельск,ул. Мира,"124","725157"
"1a418f1e0ef9442f93b753a5bfb7133c",Майка женская красная 32 размер лён,,1,Женская одежда,MZK3RL510,427,RUB,Российский рубль,"1d816dfa33e248f29ea2656c5251f56b",Джек Алтаузен,1931-06-01,95.0,Ж,+79063967306,,2023-05-10 01:11:44.000 +0300,Россия,Ростовская область,г. Ростов-на-Дону,Маяковского,д. 100,"707947"
"895aa6d3c2d24014b39a8fada0f2bae6",Толстовка женская зелная 33 размер лён,Толстовка женская зелная 33 размер лён,1,Женская одежда,TZZ3RL809,1342,RUB,Российский рубль,"1d816dfa33e248f29ea2656c5251f56b",Джек Алтаузен,1931-06-01,95.0,Ж,+79063967306,,2023-05-10 01:11:44.000 +0300,Россия,Ростовская область,г. Ростов-на-Дону,Маяковского,д. 100,"707947"
"932c95721a804b7a87ac32514825dabf",Кепка женская зелная 37 размер полиэстер,,1,Женская одежда,KZZ3RP719,2713,RUB,Российский рубль,"1d816dfa33e248f29ea2656c5251f56b",Джек Алтаузен,1931-06-01,95.0,Ж,+79063967306,,2023-05-10 01:11:44.000 +0300,Россия,Ростовская область,г. Ростов-на-Дону,Маяковского,д. 100,"707947"
b9099ebeef8e49e893b238abfd5c1960,Пижама женская розовая 39 размер полиэстер,,1,Женская одежда,PZR3RP809,955,RUB,Российский рубль,"1d816dfa33e248f29ea2656c5251f56b",Джек Алтаузен,1931-06-01,95.0,Ж,+79063967306,,2023-05-10 01:11:44.000 +0300,Россия,Ростовская область,г. Ростов-на-Дону,Маяковского,д. 100,"707947"
bfdce2c986be4b3ea7630523fd6f5445,Кепка детская чёрная 40 размер полиэстер,Кепка детская чёрная 40 размер полиэстер,2,Детская одежда,KDC4RP217,1992,RUB,Российский рубль,"1d816dfa33e248f29ea2656c5251f56b",Джек Алтаузен,1931-06-01,95.0,Ж,+79063967306,,2023-05-10 01:11:44.000 +0300,Россия,Ростовская область,г. Ростов-на-Дону,Маяковского,д. 100,"707947"
"451e7fed2541458c92e1b2827a4f0539",Ветровка женская оранжевая 38 размер натуральный хлопок,Ветровка женская оранжевая 38 размер натуральный хлопок,1,Женская одежда,VZO3RNH728,5475,RUB,Российский рубль,"6cd69beb327446ed8e7198a4099445e5",Рождественский Роберт Иванович,1955-01-22,71.0,Ж,+79388547158,RRozdestvenskii41@inbox.ru,2025-01-04 13:37:33.000 +0300,Россия,Воронежская область,г. Воронеж,ул. Мира,дом 182,"573113"
"4dce3a27083f4577ab2144c31286fd22",Пижама детская розовая 37 размер натуральный хлопок,,2,Детская одежда,PDR3RNH383,6007,RUB,Российский рубль,"6cd69beb327446ed8e7198a4099445e5",Рождественский Роберт Иванович,1955-01-22,71.0,Ж,+79388547158,RRozdestvenskii41@inbox.ru,2025-01-04 13:37:33.000 +0300,Россия,Воронежская область,г. Воронеж,ул. Мира,дом 182,"573113"
"62c5ef1b67d24539886f566a370abe1e",Куртка женская чёрная 38 размер лён,,1,Женская одежда,KZC3RL313,8539,RUB,Российский рубль,"6cd69beb327446ed8e7198a4099445e5",Рождественский Роберт Иванович,1955-01-22,71.0,Ж,+79388547158,RRozdestvenskii41@inbox.ru,2025-01-04 13:37:33.000 +0300,Россия,Воронежская область,г. Воронеж,ул. Мира,дом 182,"573113"
"71cfd969fb384215ba4dd156ffea6dfd",Пижама женская малиновая 39 размер полиэстер,Пижама женская малиновая 39 размер полиэстер,1,Женская одежда,PZM3RP315,3223,RUB,Российский рубль,"6cd69beb327446ed8e7198a4099445e5",Рождественский Роберт Иванович,1955-01-22,71.0,Ж,+79388547158,RRozdestvenskii41@inbox.ru,2025-01-04 13:37:33.000 +0300,Россия,Воронежская область,г. Воронеж,ул. Мира,дом 182,"573113"
a9fd6dfb626e46f5b182b62a9b2647c6,Ветровка мужская жёлтая 34 размер натуральный хлопок,Ветровка мужская жёлтая 34 размер натуральный хлопок,0,Мужская одежда,VMZ3RNH667,2140,RUB,Российский рубль,"6cd69beb327446ed8e7198a4099445e5",Рождественский Роберт Иванович,1955-01-22,71.0,Ж,+79388547158,RRozdestvenskii41@inbox.ru,2025-01-04 13:37:33.000 +0300,Россия,Воронежская область,г. Воронеж,ул. Мира,дом 182,"573113"
b9fae4374e5b43ad8a06b83301d4323c,Майка мужская зелная 37 размер вискоза,,0,Мужская одежда,MMZ3RV453,733,RUB,Российский рубль,"6cd69beb327446ed8e7198a4099445e5",Рождественский Роберт Иванович,1955-01-22,71.0,Ж,+79388547158,RRozdestvenskii41@inbox.ru,2025-01-04 13:37:33.000 +0300,Россия,Воронежская область,г. Воронеж,ул. Мира,дом 182,"573113"
d5918ebe36c1465eaed6f3685ec4891c,Толстовка детская зелная размер L лён,,2,Детская одежда,TDZRLL265,3335,RUB,Российский рубль,"6cd69beb327446ed8e7198a4099445e5",Рождественский Роберт Иванович,1955-01-22,71.0,Ж,+79388547158,RRozdestvenskii41@inbox.ru,2025-01-04 13:37:33.000 +0300,Россия,Воронежская область,г. Воронеж,ул. Мира,дом 182,"573113"
e2c9c61041dc4a03aa9cc0742e6a5c9d,Ночнушка мужская малиновая 33 размер натуральная шерсть,Ночнушка мужская малиновая 33 размер натуральная шерсть,0,Мужская одежда,NMM3RNS849,2958,RUB,Российский рубль,"6cd69beb327446ed8e7198a4099445e5",Рождественский Роберт Иванович,1955-01-22,71.0,Ж,+79388547158,RRozdestvenskii41@inbox.ru,2025-01-04 13:37:33.000 +0300,Россия,Воронежская область,г. Воронеж,ул. Мира,дом 182,"573113"
"03512c50e32c43b1b799b4b050b6d7e9",Майка женская синяя размер L полиэстер,Майка женская синяя размер L полиэстер,1,Женская одежда,MZSRLP693,2373,RUB,Российский рубль,"6cd10182a99c4cfc8cda08c88d358323",Разговоров Никита Владимирович,1944-04-19,82.0,Ж,+79223906431,NRazgovorov92@mail.ru,2024-03-30 05:47:10.000 +0300,Россия,Ивановская область,город Иваново,улица Мира,"162","581956"
"4d754ba1067f41b69f80c7e80b608d0a",Шапка детская голубая размер M натуральная шерсть,,2,Детская одежда,SDGRMNS547,305,RUB,Российский рубль,"6cd10182a99c4cfc8cda08c88d358323",Разговоров Никита Владимирович,1944-04-19,82.0,Ж,+79223906431,NRazgovorov92@mail.ru,2024-03-30 05:47:10.000 +0300,Россия,Ивановская область,город Иваново,улица Мира,"162","581956"
"64ab5b8340ac41c08ccb25cbc9da2100",Шапка детская голубая 39 размер вискоза,Шапка детская голубая 39 размер вискоза,2,Детская одежда,SDG3RV221,5368,RUB,Российский рубль,"68317a3eedab45d890285b0e1b753e6b",Петров-Скиталец Степан Гаврилович,1984-05-26,42.0,М,+79022338484,SPetrov-Skitalec15@inbox.ru,2023-05-17 23:14:33.000 +0300,Россия,Вологодская область,г. Вологда,ул. Каменщиков,дом 120,"388326"
a62d59d93f2e458c887f6e2821d9d966,Кепка детская бежевая 37 размер натуральный хлопок,,2,Детская одежда,KDB3RNH316,7025,RUB,Российский рубль,"68317a3eedab45d890285b0e1b753e6b",Петров-Скиталец Степан Гаврилович,1984-05-26,42.0,М,+79022338484,SPetrov-Skitalec15@inbox.ru,2023-05-17 23:14:33.000 +0300,Россия,Вологодская область,г. Вологда,ул. Каменщиков,дом 120,"388326"
"11063d2298f04827835608cb34f908f1",Майка мужская красная размер XXL вискоза,Майка мужская красная размер XXL вискоза,0,Мужская одежда,MMKRXV812,357,RUB,Российский рубль,"75ee8f9b23054830bf6daa747d0fb9d4",Введенский Александр,1952-07-16,74.0,Ж,+79386667794,,2023-06-29 17:01:32.000 +0300,Россия,Нижегородская область,город Нижний Новгород,улица Рабочая,дом 112,"675070"
"44d7f91225f748a9ac5b99817a91df00",Ночнушка мужская чёрная 38 размер лён,,0,Мужская одежда,NMC3RL192,7445,RUB,Российский рубль,"75ee8f9b23054830bf6daa747d0fb9d4",Введенский Александр,1952-07-16,74.0,Ж,+79386667794,,2023-06-29 17:01:32.000 +0300,Россия,Нижегородская область,город Нижний Новгород,улица Рабочая,дом 112,"675070"
"5423aad213a6462ab066032a4064af66",Пижама женская бежевая 36 размер натуральная шерсть,,1,Женская одежда,PZB3RNS990,813,RUB,Российский рубль,"75ee8f9b23054830bf6daa747d0fb9d4",Введенский Александр,1952-07-16,74.0,Ж,+79386667794,,2023-06-29 17:01:32.000 +0300,Россия,Нижегородская область,город Нижний Новгород,улица Рабочая,дом 112,"675070"
"8b58ca6b37b24441992aa63e3dc0d020",Кепка мужская чёрная 34 размер полиэстер,,0,Мужская одежда,KMC3RP625,2081,RUB,Российский рубль,"75ee8f9b23054830bf6daa747d0fb9d4",Введенский Александр,1952-07-16,74.0,Ж,+79386667794,,2023-06-29 17:01:32.000 +0300,Россия,Нижегородская область,город Нижний Новгород,улица Рабочая,дом 112,"675070"
e1882d200d694a16b96b6a54f760f238,Майка мужская оранжевая размер XL натуральный хлопок,,0,Мужская одежда,MMORXNH556,774,RUB,Российский рубль,"75ee8f9b23054830bf6daa747d0fb9d4",Введенский Александр,1952-07-16,74.0,Ж,+79386667794,,2023-06-29 17:01:32.000 +0300,Россия,Нижегородская область,город Нижний Новгород,улица Рабочая,дом 112,"675070"
"6584c8cfb16c415d9074175c73e1d969",Толстовка женская бежевая 33 размер лён,,1,Женская одежда,TZB3RL607,1439,RUB,Российский рубль,bc29b90b43df49ee86ba1b2a5e8a7e1e,Некрасов Николай Алексеевич,1931-07-31,95.0,Ж,+79201279014,NNekrasov56@ya.ru,2023-07-09 01:58:10.000 +0300,Россия,Ивановская область,Иваново,ул. 50-летия Октября,д. 169,"293626"
d869a42e8ceb4a24982194440515f190,Ветровка детская голубая 38 размер полиэстер,Ветровка детская голубая 38 размер полиэстер,2,Детская одежда,VDG3RP110,1719,RUB,Российский рубль,bc29b90b43df49ee86ba1b2a5e8a7e1e,Некрасов Николай Алексеевич,1931-07-31,95.0,Ж,+79201279014,NNekrasov56@ya.ru,2023-07-09 01:58:10.000 +0300,Россия,Ивановская область,Иваново,ул. 50-летия Октября,д. 169,"293626"
"8382958c542e49588b5e8f28fd8603d7",Майка женская чёрная 40 размер лён,Майка женская чёрная 40 размер лён,1,Женская одежда,MZC4RL565,8789,RUB,Российский рубль,"3e712c4efc91437f9d2bd3e3003a9927",Воскобойников Валерий Михайлович,1943-03-30,83.0,Ж,+79207541776,VVoskoboinikov51@yandex.ru,2023-03-10 17:36:02.000 +0300,Россия,Курская область,г. Курск,ул. Каменщиков,"60","917589"
"96b0359d319d4971abc621da8749c24d",Толстовка детская зелная 37 размер натуральная шерсть,,2,Детская одежда,TDZ3RNS533,3549,RUB,Российский рубль,"3e712c4efc91437f9d2bd3e3003a9927",Воскобойников Валерий Михайлович,1943-03-30,83.0,Ж,+79207541776,VVoskoboinikov51@yandex.ru,2023-03-10 17:36:02.000 +0300,Россия,Курская область,г. Курск,ул. Каменщиков,"60","917589"
